"variant","subvariant","var1","var2","correlation","lower_ci","upper_ci","n_obs","dataset"
"Omicron","BA.2","lead3_viral_load","log_lag1_viral_load",0.214057574469906,-0.357086239465197,0.668696814808343,14,"neth by subvariant"
"Omicron","BA.2","lead4_viral_load","log_lag1_viral_load",-0.27056104690619,-0.700576247856389,0.303611602802358,14,"neth by subvariant"
"Omicron","BA.2","lag1_viral_load","log_lag1_viral_load",0.968180447589403,0.899849827276153,0.990132483392649,14,"neth by subvariant"
"Omicron","BA.2","lag2_viral_load","log_lag1_viral_load",0.917666805811247,0.754397348183563,0.974007542305782,14,"neth by subvariant"
"Omicron","BA.2","lag3_viral_load","log_lag1_viral_load",0.820425406108537,0.513266957457046,0.941270699403533,14,"neth by subvariant"
"Omicron","BA.2","lag4_viral_load","log_lag1_viral_load",0.705846275842385,0.280196057991099,0.89954297616174,14,"neth by subvariant"
"Omicron","BA.2","log_hosp","log_lag1_viral_load",0.975027935522829,0.920810254709744,0.992274490989352,14,"neth by subvariant"
"Omicron","BA.2","log_inf","log_lag1_viral_load",0.66592295890252,0.209280947619417,0.88412288701443,14,"neth by subvariant"
"Omicron","BA.2","log_cases","log_lag1_viral_load",0.928097697250884,0.783174265196192,0.977384735831862,14,"neth by subvariant"
"Omicron","BA.2","inf_mean","log_hosp",0.467454799621609,-0.0839556551788667,0.799696831910349,14,"neth by subvariant"
"Omicron","BA.2","daily_cases","log_hosp",0.649710491853052,0.18179200774625,0.877722241778631,14,"neth by subvariant"
"Omicron","BA.2","inf_mean_7dts","log_hosp",0.549376354692518,0.0265191829910151,0.836213897995573,14,"neth by subvariant"
"Omicron","BA.2","daily_cases_7dts","log_hosp",0.752788134035172,0.369976964690745,0.917076787025766,14,"neth by subvariant"
"Omicron","BA.2","hosp_new","log_hosp",0.970773804959737,0.907751244017484,0.990944937119557,14,"neth by subvariant"
"Omicron","BA.2","hosp_new_permill","log_hosp",0.970773176351813,0.907749323347465,0.990944740366446,14,"neth by subvariant"
"Omicron","BA.2","viral_load","log_hosp",0.839887268045926,0.557934102421758,0.94800968021629,14,"neth by subvariant"
"Omicron","BA.2","log_viral_load","log_hosp",0.891643262859871,0.685238669406232,0.965471309033632,14,"neth by subvariant"
"Omicron","BA.2","lead1_viral_load","log_hosp",0.680534210511555,0.234689109750992,0.889822062272788,14,"neth by subvariant"
"Omicron","BA.2","lead2_viral_load","log_hosp",0.475368380215546,-0.0738442473500917,0.803334979459922,14,"neth by subvariant"
"Omicron","BA.2","lead3_viral_load","log_hosp",0.145472251078056,-0.417326720902306,0.627616516874111,14,"neth by subvariant"
"Omicron","BA.2","lead4_viral_load","log_hosp",-0.354491373785354,-0.744960149918669,0.216890581468628,14,"neth by subvariant"
"Omicron","BA.2","lag1_viral_load","log_hosp",0.920833589903421,0.763068082586842,0.975035501797033,14,"neth by subvariant"
"Omicron","BA.2","lag2_viral_load","log_hosp",0.908829674677965,0.730498691855288,0.971126623446218,14,"neth by subvariant"
"Omicron","BA.2","lag3_viral_load","log_hosp",0.844911729316383,0.569737364557922,0.94973387318114,14,"neth by subvariant"
"Omicron","BA.2","lag4_viral_load","log_hosp",0.760338382648925,0.385117415255388,0.919838869756011,14,"neth by subvariant"
"Omicron","BA.2","log_lag1_viral_load","log_hosp",0.975027935522829,0.920810254709744,0.992274490989352,14,"neth by subvariant"
"Omicron","BA.2","log_inf","log_hosp",0.645720954731007,0.175137870998,0.876134606852269,14,"neth by subvariant"
"Omicron","BA.2","log_cases","log_hosp",0.90788813839408,0.727977942176428,0.970818606311119,14,"neth by subvariant"
"Omicron","BA.2","inf_mean","log_inf",0.956550388466968,0.86495848396138,0.986470748828935,14,"neth by subvariant"
"Omicron","BA.2","daily_cases","log_inf",0.971684239232398,0.910535791649518,0.991229810461775,14,"neth by subvariant"
"Omicron","BA.2","inf_mean_7dts","log_inf",0.972370468211569,0.912638284348295,0.991444410352075,14,"neth by subvariant"
"Omicron","BA.2","daily_cases_7dts","log_inf",0.935011299958649,0.802595969455533,0.979609373470631,14,"neth by subvariant"
"Omicron","BA.2","hosp_new","log_inf",0.698759736630292,0.267259826674782,0.896840642081814,14,"neth by subvariant"
"Omicron","BA.2","hosp_new_permill","log_inf",0.698757003536344,0.267254867330568,0.896839597001856,14,"neth by subvariant"
"Omicron","BA.2","viral_load","log_inf",0.909421493962388,0.732085644768636,0.971320126815693,14,"neth by subvariant"
"Omicron","BA.2","log_viral_load","log_inf",0.873099108701192,0.63812797008999,0.959290159871768,14,"neth by subvariant"
"Omicron","BA.2","lead1_viral_load","log_inf",0.988093712172656,0.961693371863834,0.996333351219008,14,"neth by subvariant"
"Omicron","BA.2","lead2_viral_load","log_inf",0.966665610015548,0.895255088212463,0.98965722739243,14,"neth by subvariant"
"Omicron","BA.2","lead3_viral_load","log_inf",0.829720907529931,0.534395583064819,0.944501470454959,14,"neth by subvariant"
"Omicron","BA.2","lead4_viral_load","log_inf",0.462580152408095,-0.0901281224737901,0.79744357804338,14,"neth by subvariant"
"Omicron","BA.2","lag1_viral_load","log_inf",0.667491862597726,0.211979951887887,0.884737971225298,14,"neth by subvariant"
"Omicron","BA.2","lag2_viral_load","log_inf",0.524158475052705,-0.00890557538925128,0.825237473620696,14,"neth by subvariant"
"Omicron","BA.2","lag3_viral_load","log_inf",0.405274487424562,-0.15964097421932,0.770235383307792,14,"neth by subvariant"
"Omicron","BA.2","lag4_viral_load","log_inf",0.369306304313763,-0.200585594307161,0.752451342712462,14,"neth by subvariant"
"Omicron","BA.2","log_lag1_viral_load","log_inf",0.66592295890252,0.209280947619417,0.88412288701443,14,"neth by subvariant"
"Omicron","BA.2","log_hosp","log_inf",0.645720954731007,0.175137870998,0.876134606852269,14,"neth by subvariant"
"Omicron","BA.2","log_cases","log_inf",0.880047962984068,0.655577516398365,0.961616070434358,14,"neth by subvariant"
"Omicron","BA.2","inf_mean","log_cases",0.740679272737715,0.346112428585486,0.912613871606276,14,"neth by subvariant"
"Omicron","BA.2","daily_cases","log_cases",0.869708200355131,0.629699667105145,0.958150899216089,14,"neth by subvariant"
"Omicron","BA.2","inf_mean_7dts","log_cases",0.799959920812854,0.46802528154247,0.934078804801779,14,"neth by subvariant"
"Omicron","BA.2","daily_cases_7dts","log_cases",0.927961858643654,0.782795478834523,0.977340916555521,14,"neth by subvariant"
"Omicron","BA.2","hosp_new","log_cases",0.93710139920401,0.808523268244811,0.980279773192614,14,"neth by subvariant"
"Omicron","BA.2","hosp_new_permill","log_cases",0.937099665442843,0.808518340647106,0.98027921749996,14,"neth by subvariant"
"Omicron","BA.2","viral_load","log_cases",0.97749842899399,0.928450204264155,0.993044786341044,14,"neth by subvariant"
"Omicron","BA.2","log_viral_load","log_cases",0.988852157362064,0.964103186007769,0.996567827384788,14,"neth by subvariant"
"Omicron","BA.2","lead1_viral_load","log_cases",0.906838455936181,0.725173378226079,0.970474964951136,14,"neth by subvariant"
"Omicron","BA.2","lead2_viral_load","log_cases",0.766535551187766,0.397697332048471,0.922094204138561,14,"neth by subvariant"
"Omicron","BA.2","lead3_viral_load","log_cases",0.509442638174141,-0.0289773556003997,0.818725367763726,14,"neth by subvariant"
"Omicron","BA.2","lead4_viral_load","log_cases",0.042454924053924,-0.499381469307567,0.560418223208716,14,"neth by subvariant"
"Omicron","BA.2","lag1_viral_load","log_cases",0.912975193359564,0.741655479368962,0.972480335483825,14,"neth by subvariant"
"Omicron","BA.2","lag2_viral_load","log_cases",0.817817557816769,0.507405467132214,0.940360315963486,14,"neth by subvariant"
"Omicron","BA.2","lag3_viral_load","log_cases",0.706919181743137,0.282168178905357,0.899950822898107,14,"neth by subvariant"
"Omicron","BA.2","lag4_viral_load","log_cases",0.60279092497513,0.106155757245241,0.858728375028044,14,"neth by subvariant"
"Omicron","BA.2","log_lag1_viral_load","log_cases",0.928097697250884,0.783174265196192,0.977384735831862,14,"neth by subvariant"
"Omicron","BA.2","log_hosp","log_cases",0.90788813839408,0.727977942176428,0.970818606311119,14,"neth by subvariant"
"Omicron","BA.2","log_inf","log_cases",0.880047962984068,0.655577516398365,0.961616070434358,14,"neth by subvariant"
"Omicron","BA.4 BA.5","daily_cases","inf_mean",0.20245536093651,-0.200637509989272,0.546922505552363,26,"neth by subvariant"
"Omicron","BA.4 BA.5","inf_mean_7dts","inf_mean",0.975270978972604,0.944861984252456,0.989004023638777,26,"neth by subvariant"
"Omicron","BA.4 BA.5","daily_cases_7dts","inf_mean",0.0666527617513702,-0.329205143745423,0.442584222011867,26,"neth by subvariant"
"Omicron","BA.4 BA.5","hosp_new","inf_mean",-0.00752942411486941,-0.393739371589154,0.380939941493225,26,"neth by subvariant"
"Omicron","BA.4 BA.5","hosp_new_permill","inf_mean",-0.00752730135835754,-0.393737577821891,0.380941756306808,26,"neth by subvariant"
"Omicron","BA.4 BA.5","viral_load","inf_mean",0.207054873210004,-0.196025567176242,0.550278428357328,26,"neth by subvariant"
"Omicron","BA.4 BA.5","log_viral_load","inf_mean",0.198038280090399,-0.205049774068411,0.543689235207841,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lead1_viral_load","inf_mean",0.462292080034448,0.0912794065312708,0.720609011795367,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lead2_viral_load","inf_mean",0.551067930760512,0.20813914712361,0.77334701882667,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lead3_viral_load","inf_mean",0.418091724565051,0.0366725740800235,0.693187434201025,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lead4_viral_load","inf_mean",0.229123584424101,-0.173646360187905,0.566227553469776,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lag1_viral_load","inf_mean",-0.101995470280977,-0.470754836191635,0.297100951942033,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lag2_viral_load","inf_mean",-0.363384934438995,-0.658107874480855,0.027900694093536,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lag3_viral_load","inf_mean",-0.543714689622932,-0.769092571649348,-0.198072999496701,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lag4_viral_load","inf_mean",-0.639891863794124,-0.8232045760091,-0.335756693534356,26,"neth by subvariant"
"Omicron","BA.4 BA.5","log_lag1_viral_load","inf_mean",-0.108979561305861,-0.47623407140514,0.290648225422888,26,"neth by subvariant"
"Omicron","BA.4 BA.5","log_hosp","inf_mean",-0.0407449848288903,-0.421451574851976,0.35217162979263,26,"neth by subvariant"
"Omicron","BA.4 BA.5","log_inf","inf_mean",0.956705668443081,0.904570071995595,0.980647784869602,26,"neth by subvariant"
"Omicron","BA.4 BA.5","log_cases","inf_mean",0.133010163934782,-0.268164698791749,0.494871426265525,26,"neth by subvariant"
"Omicron","BA.4 BA.5","inf_mean","daily_cases",0.20245536093651,-0.200637509989272,0.546922505552363,26,"neth by subvariant"
"Omicron","BA.4 BA.5","inf_mean_7dts","daily_cases",0.262966127663264,-0.138500108583345,0.59020492577399,26,"neth by subvariant"
"Omicron","BA.4 BA.5","daily_cases_7dts","daily_cases",0.962637995681984,0.917344415420595,0.983327440358584,26,"neth by subvariant"
"Omicron","BA.4 BA.5","hosp_new","daily_cases",0.457765010631971,0.0855820131556723,0.717837111710061,26,"neth by subvariant"
"Omicron","BA.4 BA.5","hosp_new_permill","daily_cases",0.457768441753438,0.0855863220826402,0.717839215693976,26,"neth by subvariant"
"Omicron","BA.4 BA.5","viral_load","daily_cases",0.715477930972538,0.453922589090518,0.863515970211869,26,"neth by subvariant"
"Omicron","BA.4 BA.5","log_viral_load","daily_cases",0.683770625040851,0.403207570710266,0.846833131537847,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lead1_viral_load","daily_cases",0.745346459689339,0.503298563238959,0.878940469692688,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lead2_viral_load","daily_cases",0.473342541688698,0.10528935759039,0.727340648138304,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lead3_viral_load","daily_cases",0.0402115276252918,-0.352639603862522,0.421012052141439,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lead4_viral_load","daily_cases",-0.299878397694134,-0.615715020821168,0.0989771486330104,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lag1_viral_load","daily_cases",0.476198201737018,0.108933721929633,0.72907232619134,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lag2_viral_load","daily_cases",0.132973189315229,-0.268199631990792,0.494843003417418,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lag3_viral_load","daily_cases",-0.220717170017414,-0.560181831633548,0.182220380782018,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lag4_viral_load","daily_cases",-0.53675681323291,-0.765048399838128,-0.188614744382953,26,"neth by subvariant"
"Omicron","BA.4 BA.5","log_lag1_viral_load","daily_cases",0.461042600820118,0.0897044853206776,0.7198447865653,26,"neth by subvariant"
"Omicron","BA.4 BA.5","log_hosp","daily_cases",0.438993630918745,0.0622148014245277,0.706254844650649,26,"neth by subvariant"
"Omicron","BA.4 BA.5","log_inf","daily_cases",0.367841300483404,-0.0227600135062806,0.661014108963635,26,"neth by subvariant"
"Omicron","BA.4 BA.5","log_cases","daily_cases",0.942636587816086,0.874644216923764,0.974256658417774,26,"neth by subvariant"
"Omicron","BA.4 BA.5","inf_mean","inf_mean_7dts",0.975270978972604,0.944861984252456,0.989004023638777,26,"neth by subvariant"
"Omicron","BA.4 BA.5","daily_cases","inf_mean_7dts",0.262966127663264,-0.138500108583345,0.59020492577399,26,"neth by subvariant"
"Omicron","BA.4 BA.5","daily_cases_7dts","inf_mean_7dts",0.133288529153338,-0.267901668632841,0.495085384202894,26,"neth by subvariant"
"Omicron","BA.4 BA.5","hosp_new","inf_mean_7dts",0.150489207092554,-0.251531715086726,0.508221639527531,26,"neth by subvariant"
"Omicron","BA.4 BA.5","hosp_new_permill","inf_mean_7dts",0.150490540373734,-0.2515304372193,0.508222651350816,26,"neth by subvariant"
"Omicron","BA.4 BA.5","viral_load","inf_mean_7dts",0.333511271953362,-0.0618354737551283,0.63839622787082,26,"neth by subvariant"
"Omicron","BA.4 BA.5","log_viral_load","inf_mean_7dts",0.325570994577229,-0.0707039942316778,0.633088817975261,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lead1_viral_load","inf_mean_7dts",0.558380612865557,0.218222337320833,0.777558237578975,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lead2_viral_load","inf_mean_7dts",0.580278986035237,0.248857927335691,0.790052541401315,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lead3_viral_load","inf_mean_7dts",0.372366797065311,-0.0175183624922709,0.663956453322269,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lead4_viral_load","inf_mean_7dts",0.138029389258374,-0.263412779584339,0.498722593687628,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lag1_viral_load","inf_mean_7dts",0.0399790245837296,-0.352843505137846,0.420820433724898,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lag2_viral_load","inf_mean_7dts",-0.241876641799432,-0.575330557926991,0.160521400396226,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lag3_viral_load","inf_mean_7dts",-0.467502857664122,-0.723789353167441,-0.0978674648698602,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lag4_viral_load","inf_mean_7dts",-0.607223519039838,-0.805190500586733,-0.287485562830138,26,"neth by subvariant"
"Omicron","BA.4 BA.5","log_lag1_viral_load","inf_mean_7dts",0.0362367221375881,-0.356120316685901,0.417731515523882,26,"neth by subvariant"
"Omicron","BA.4 BA.5","log_hosp","inf_mean_7dts",0.116802809360211,-0.283376763885996,0.482337971464516,26,"neth by subvariant"
"Omicron","BA.4 BA.5","log_inf","inf_mean_7dts",0.980803607820265,0.957050091568036,0.991477412366171,26,"neth by subvariant"
"Omicron","BA.4 BA.5","log_cases","inf_mean_7dts",0.213359057491452,-0.189675241465209,0.554860179427382,26,"neth by subvariant"
"Omicron","BA.4 BA.5","inf_mean","daily_cases_7dts",0.0666527617513702,-0.329205143745423,0.442584222011867,26,"neth by subvariant"
"Omicron","BA.4 BA.5","daily_cases","daily_cases_7dts",0.962637995681984,0.917344415420595,0.983327440358584,26,"neth by subvariant"
"Omicron","BA.4 BA.5","inf_mean_7dts","daily_cases_7dts",0.133288529153338,-0.267901668632841,0.495085384202894,26,"neth by subvariant"
"Omicron","BA.4 BA.5","hosp_new","daily_cases_7dts",0.557378791431151,0.21683665564555,0.77698246973898,26,"neth by subvariant"
"Omicron","BA.4 BA.5","hosp_new_permill","daily_cases_7dts",0.557382512903301,0.216841800507571,0.77698460922734,26,"neth by subvariant"
"Omicron","BA.4 BA.5","viral_load","daily_cases_7dts",0.728504606578207,0.475261403738531,0.870277344047428,26,"neth by subvariant"
"Omicron","BA.4 BA.5","log_viral_load","daily_cases_7dts",0.692491624100163,0.416986853976623,0.851453910992127,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lead1_viral_load","daily_cases_7dts",0.652342845385324,0.354584678317239,0.829974543155275,26,"neth by subvariant"
"Omicron","BA.4 BA.5","lead2_viral_load","daily_cases_7dts",0.314684982153835,-0.0827616398572425,0.625765133310838,26,"neth by subvariant"
